Date,Open,High,Low,Close,DMA7,DMA15,DMA50,DMA100,DMA200
14-Jun-10,17118.74,17351.18,17118.74,17338.17,16883.3,16723.4,17185.36,16980.86,16848.3
15-Jun-10,17355.49,17442.5,17249.46,17412.83,16928.42,16781.3,17176.1,16977.83,16861.25
16-Jun-10,17500.3,17530.38,17407.3,17462.87,16970.58,16873.99,17169.01,16977.1,16873.44
17-Jun-10,17490.52,17647.42,17394.9,17616.69,17067.98,16945.66,17158.55,16976.98,16885.26
18-Jun-10,17628.02,17721.99,17525.29,17570.82,17210.78,17009.02,17148.98,16982.64,16894.93
21-Jun-10,17654.81,17919.62,17654.81,17876.55,17341.2,17056.2,17141.92,16989.75,16905.81
22-Jun-10,17868.12,17868.12,17725.63,17749.69,17477.55,17118.33,17139.05,17000.71,16915.66
23-Jun-10,17694.87,17782.41,17629.19,17755.94,17575.37,17196.84,17137.91,17015.31,16925.49
24-Jun-10,17750.51,17845.65,17632.8,17730.24,17635.06,17264.44,17135.85,17029.8,16934.48
25-Jun-10,17705.11,17714.73,17546.73,17574.53,17680.4,17311.64,17134.53,17043.52,16943.97
28-Jun-10,17577.66,17794.8,17571.85,17774.26,17696.35,17342.09,17136.35,17055.7,16955.03
29-Jun-10,17777.95,17777.95,17465.73,17534.09,17718.86,17408.31,17136.01,17071.81,16965.32
30-Jun-10,17476.85,17725.04,17373.78,17700.9,17713.61,17469.44,17143.49,17082.19,16976.77
1-Jul-10,17679.34,17679.34,17455.41,17509.33,17688.52,17538.97,17144.96,17096.95,16985.83
2-Jul-10,17523.47,17598.94,17426.78,17460.95,17654.18,17578.12,17149.52,17114.14,16993.01
5-Jul-10,17473.83,17505.73,17423.74,17441.44,17612.04,17604.52,17148.23,17129.59,16999.57
6-Jul-10,17402.68,17643.14,17395.58,17614.48,17570.79,17611.41,17143.56,17144.65,17006.69
7-Jul-10,17623.66,17623.66,17447.15,17471.03,17576.49,17624.85,17137.49,17160.37,17012.93
8-Jul-10,17536.48,17728.37,17536.48,17651.73,17533.17,17625.4,17135.97,17175.86,17019.83
9-Jul-10,17667.85,17857.58,17667.85,17833.54,17549.98,17627.73,17137.78,17190.85,17027.89
12-Jul-10,17875.97,18010.07,17874.95,17937.2,17568.93,17645.25,17140.75,17208.8,17035.27
13-Jul-10,17908.3,17998.04,17855.85,17985.9,17630.05,17649.29,17146.25,17225.91,17041.78
14-Jul-10,18024.95,18167.22,17897.26,17938.16,17705.05,17665.04,17157.27,17241.48,17047.88
15-Jul-10,17874.71,17978.56,17858.73,17909.46,17776.01,17677.19,17174.24,17257.58,17053.69
16-Jul-10,17911.13,17980.27,17892.16,17955.82,17818.15,17689.13,17191.25,17274.76,17059.01
19-Jul-10,17914.12,18005.07,17856.4,17928.42,17887.4,17714.55,17209.69,17291.95,17065.03
20-Jul-10,17918.43,18040.17,17848.07,17878.14,17926.93,17724.83,17233.42,17308.37,17070.49
21-Jul-10,17873.92,18012.2,17873.92,17977.23,17933.3,17747.77,17245.38,17324.59,17076.87
22-Jul-10,17978.37,18127.9,17879.88,18113.15,17939.02,17766.19,17260.11,17341.82,17083.14
23-Jul-10,18132.29,18237.56,18093.93,18130.98,17957.2,17806.44,17275.74,17358.66,17088.14
26-Jul-10,18056.24,18194.09,17993.88,18020.05,17984.74,17851.11,17292.68,17372.24,17092.55
27-Jul-10,17998.74,18149.56,17998.74,18077.61,18000.54,17889.69,17315.41,17382.44,17098.57
28-Jul-10,18077.85,18137.14,17925.4,17957.37,18017.94,17920.56,17339.1,17393.5,17103.54
29-Jul-10,17961.58,18013.1,17902.84,17992,18022.08,17952.98,17363.14,17403.13,17109.44
30-Jul-10,17981.06,18000.35,17838.92,17868.29,18038.34,17975.67,17394.12,17412.02,17114.54
2-Aug-10,17911.31,18104.24,17911.31,18081.21,18022.78,17977.99,17423.56,17420.18,17121.69
3-Aug-10,18149.9,18167.45,18072.38,18114.83,18018.22,17987.59,17452.02,17430.01,17127.11
4-Aug-10,18115.56,18249.46,18093.03,18217.44,18015.91,17996.18,17484.25,17439.48,17132.01
5-Aug-10,18234.85,18295.43,18156.45,18172.83,18044.11,18014.8,17526.1,17449.99,17136.88
6-Aug-10,18165.49,18244.56,18118.19,18143.99,18057.71,18032.36,17562.69,17460.06,17140.96
9-Aug-10,18141.11,18309.25,18139.9,18287.5,18084.37,18044.9,17592.82,17467.67,17145.75
10-Aug-10,18272.28,18293.4,18170.77,18219.99,18126.58,18068.84,17618.44,17475.65,17150.71
11-Aug-10,18177.35,18263.88,18042.89,18070.19,18176.83,18091.63,17645.29,17482.65,17155.99
12-Aug-10,17972.65,18113.62,17914.78,18073.9,18175.25,18097.83,17678.25,17487.57,17162.37
13-Aug-10,18080.29,18260.39,18050.42,18167.03,18169.41,18095.21,17704.82,17494.21,17169.12
16-Aug-10,18169.8,18203.92,17997.46,18050.78,18162.2,18097.62,17725.85,17501.37,17175.64
17-Aug-10,18049.19,18140.15,18026,18048.85,18144.77,18099.66,17746.84,17506.29,17184.08
18-Aug-10,18067.67,18286,18067.67,18257.12,18131.18,18097.75,17772.23,17510.33,17193.89
19-Aug-10,18276.5,18475.27,18276.5,18454.94,18126.84,18117.73,17800.87,17515.78,17205.85
20-Aug-10,18444.24,18464.14,18360.9,18401.82,18160.4,18148.59,17832.85,17524.43,17218.31
23-Aug-10,18400.33,18454.38,18371.02,18409.35,18207.78,18184.16,17863.51,17533.17,17233.26
24-Aug-10,18407.01,18451.73,18260.71,18311.59,18255.7,18206.04,17890.25,17540.34,17245.2
25-Aug-10,18308.51,18312.43,18156,18179.64,18276.35,18219.15,17911.67,17544.1,17255.72
26-Aug-10,18194.78,18261.06,18159.13,18226.35,18294.76,18216.63,17929.64,17546.48,17266.01
27-Aug-10,18205.9,18248.36,17944.16,17998.41,18320.12,18220.2,17943.98,17549.05,17273.47
30-Aug-10,18063.48,18216.5,17960.23,18032.11,18283.16,18210.5,17956.17,17551.89,17281.39
31-Aug-10,18015.66,18015.66,17819.99,17971.12,18222.75,18193.47,17964.72,17552.88,17286.97
1-Sep-10,18027.12,18227.14,18027.12,18205.87,18161.22,18176.88,17967.84,17554.06,17294.48
2-Sep-10,18215.28,18355.84,18215.28,18238.31,18132.16,18185.93,17972.26,17557.9,17301.39
3-Sep-10,18238.08,18316.32,18206.5,18221.43,18121.69,18196.89,17981.26,17563.89,17307.31
6-Sep-10,18124.29,18600.3,18124.29,18560.05,18127.66,18200.51,17991.42,17570.19,17314.82
7-Sep-10,18571.73,18711.2,18571.43,18645.06,18175.33,18234.46,18004.36,17581.78,17323.01
8-Sep-10,18627.67,18721.21,18540.65,18666.71,18267.71,18274.21,18020.08,17593.63,17332.37
9-Sep-10,18669.12,18823.17,18669.12,18799.66,18358.36,18301.52,18042.3,17605.57,17341.21
13-Sep-10,18845.31,19243.44,18845.31,19208.33,18476.73,18324.5,18061.61,17617.83,17351.3
14-Sep-10,19218.13,19487.02,19218.13,19346.96,18619.94,18378.27,18087.42,17632.97,17362.33
15-Sep-10,19343.74,19554.5,19340.99,19502.11,18778.31,18440.77,18122.37,17648.98,17373.79
16-Sep-10,19476.93,19636.66,19383.46,19417.49,18961.27,18520.14,18160.48,17667.1,17386.53
17-Sep-10,19436.71,19639.18,19436.71,19594.75,19083.76,18602.66,18198.23,17687.47,17401.27
20-Sep-10,19445.42,19927.3,19445.42,19906.1,19219.43,18693.89,18237.16,17708.39,17416.1
21-Sep-10,19925.79,20088.96,19860.88,20001.55,19396.49,18821.07,18276.02,17731.86,17430.05
22-Sep-10,20039.43,20105.54,19804.02,19941.72,19568.18,18952.37,18317.47,17758.01,17443.84
23-Sep-10,19944.3,19998.32,19771.63,19861.01,19672.95,19083.74,18358.76,17786.06,17457.15
24-Sep-10,19836.43,20071.75,19833.52,20045.18,19746.39,19194.08,18397.88,17813.79,17471.79
27-Sep-10,20082.26,20267.98,20082.26,20117.38,19823.97,19314.54,18436.33,17844.37,17487.39
28-Sep-10,20114.37,20157.51,19981.96,20104.86,19923.96,19440.94,18479.05,17877.85,17501.7
29-Sep-10,20086.89,20234.05,19923.11,19956.34,19996.83,19543.92,18522.28,17905.59,17515.78
30-Sep-10,19931.49,20114.73,19864.46,20069.12,20004.01,19631.34,18565.81,17933.74,17530.11
1-Oct-10,20094.1,20475.47,20094.1,20445.04,20013.66,19724.84,18607.37,17962.47,17546.66
4-Oct-10,20501.21,20706.74,20437.36,20475.73,20085.56,19834.53,18649.21,17994.27,17563.47
5-Oct-10,20461.98,20560.54,20383.16,20407.71,20173.38,19919.02,18695.85,18029.08,17581.03
6-Oct-10,20448.69,20669.95,20447.05,20543.08,20225.17,19989.74,18742.74,18064.8,17599.09
7-Oct-10,20544.3,20581.29,20272.77,20315.32,20285.98,20059.14,18790.49,18101.47,17616.11
8-Oct-10,20297.58,20409.19,20145.74,20250.26,20316.05,20118.99,18839.8,18140.54,17633.68
11-Oct-10,20291.59,20461.27,20274.95,20339.89,20358.04,20162.69,18886.96,18177.85,17652.28
12-Oct-10,20357.79,20368.4,20107.25,20203.34,20396.72,20191.61,18932.13,18216.79,17669.75
13-Oct-10,20223.45,20703.97,20211.66,20687.88,20362.19,20205.07,18981.56,18254.13,17686.94
14-Oct-10,20700.42,20854.55,20442.82,20497.64,20392.5,20254.81,19024,18300.78,17702.55
15-Oct-10,20518.5,20578.45,20090.18,20125.05,20405.34,20297.25,19075.46,18341.88,17716.1
18-Oct-10,20160.55,20229.39,19870.51,20168.89,20345.63,20302.58,19121.07,18376.46,17730.16
19-Oct-10,20298.55,20332.02,19923.96,19983.13,20324.71,20306.01,19160.11,18409.52,17742.69
20-Oct-10,19924.02,20043.82,19822.66,19872.15,20286.55,20297.89,19200.61,18439.91,17754.2
21-Oct-10,19951.34,20293.1,19886.12,20260.58,20219.73,20292.28,19234.52,18472.91,17767
22-Oct-10,20334.14,20351.74,20088.67,20165.86,20227.9,20305.05,19267.57,18508.1,17779.27
25-Oct-10,20199.73,20452.3,20199.73,20303.12,20153.33,20286.43,19311.37,18539.53,17792.64
26-Oct-10,20325.44,20344.68,20189.3,20221.39,20125.54,20274.93,19353.21,18571.39,17805.97
27-Oct-10,20220.58,20220.58,19923.71,20005.37,20139.3,20262.51,19395.93,18605.79,17818.31
28-Oct-10,20116.49,20185.46,19869.32,19941.04,20115.94,20226.66,19439.35,18639.67,17830.84
29-Oct-10,19986.32,20080.33,19768.96,20032.34,20109.93,20201.71,19478.48,18672.5,17843.39
1-Nov-10,20272.49,20609.65,20267.1,20355.63,20132.81,20187.18,19512.16,18703.61,17857.17
2-Nov-10,20407.18,20418.35,20281.73,20345.69,20146.39,20188.23,19543.7,18736.51,17871.06
3-Nov-10,20472.86,20538.8,20426.18,20465.74,20172.08,20197.72,19582.78,18766.59,17885.11
4-Nov-10,20605.63,20917.03,20605.63,20893.57,20195.31,20182.91,19621.51,18797.12,17902.06
5-Nov-10,21045.66,21108.64,20961.98,21004.96,20291.34,20209.3,19664.59,18831.42,17919.63
8-Nov-10,21041.97,21075.71,20822.37,20852.38,20434.14,20267.96,19718.87,18865.31,17938.54
9-Nov-10,20851.91,20984.08,20762.81,20932.48,20564.33,20313.53,19774.44,18898.12,17958.8
10-Nov-10,20917.54,20970.91,20849.92,20875.71,20692.92,20376.82,19831.52,18928.68,17979.18
11-Nov-10,20930.45,20937.38,20544.22,20589.09,20767.22,20443.72,19889.53,18959.94,18000.57
12-Nov-10,20529.74,20593.91,20108.4,20156.89,20801.99,20465.62,19947.62,18988.27,18019.72
15-Nov-10,20167.62,20335.51,20046.6,20309.69,20757.87,20465.03,19995.28,19012.54,18039.38
16-Nov-10,20371.73,20380.1,19832.22,19865.14,20674.46,20465.46,20033.66,19039.89,18056.84
18-Nov-10,19997.83,20056.44,19615.51,19930.64,20511.63,20441.71,20075.42,19060.8,18075.58
19-Nov-10,19982.75,19982.75,19504.87,19585.44,20379.95,20436.73,20101.52,19084.77,18090.95
22-Nov-10,19713.84,19989.02,19641.42,19957.59,20187.51,20413.03,20127.23,19103.61,18109.52
23-Nov-10,19841.42,19841.42,19342.69,19691.84,20056.35,20408.04,20145.61,19128.09,18128.93
24-Nov-10,19735.28,19835.57,19375.92,19459.85,19928.18,20363.79,20168.77,19150.4,18146.56
25-Nov-10,19560.25,19628.27,19257.37,19318.16,19828.6,20304.73,20178.44,19170.59,18163.39
26-Nov-10,19391.96,19417.61,18954.82,19136.61,19686.95,20228.23,20180.7,19187.62,18178.79
29-Nov-10,19230.34,19450.09,19167.19,19405.1,19582.88,20111.1,20177.02,19204.28,18196.11
30-Nov-10,19373.23,19610.46,19218.02,19521.25,19507.8,20004.44,20171.4,19221.81,18212.87
1-Dec-10,19529.99,19887.26,19525.15,19850,19498.63,19915.7,20167.61,19238.69,18231.84
2-Dec-10,20038.66,20084.25,19917.77,19992.7,19483.26,19843.53,20159.91,19257.82,18250.57
3-Dec-10,20007.89,20067.81,19877.12,19966.93,19526.24,19784.67,20156.88,19277.89,18268.18
6-Dec-10,20038.25,20217.86,19944.71,19981.31,19598.68,19743.19,20157.9,19298.17,18286.35
7-Dec-10,19982.9,20008.36,19824.44,19934.64,19693.41,19731.48,20160.02,19318.89,18304.97
8-Dec-10,19874.3,19875.51,19611.35,19696.48,19807.42,19706.48,20158.74,19338.68,18322.19
9-Dec-10,19746.15,19771.09,19160.87,19242.36,19849.04,19695.24,20155.08,19356.36,18336.89
10-Dec-10,19201.89,19537.4,19074.57,19508.89,19809.2,19649.35,20146.92,19370,18353.08
13-Dec-10,19600.28,19710.57,19321.41,19691.78,19760.47,19644.25,20132.64,19385.32,18370.18
14-Dec-10,19746.75,19836.82,19621.41,19799.19,19717.48,19626.53,20121.43,19401.11,18386.94
15-Dec-10,19791.22,19817.61,19571.43,19647.77,19693.52,19633.68,20106.37,19417.79,18401.25
16-Dec-10,19698.58,19897.22,19554.35,19864.85,19645.87,19646.21,20092.84,19434.07,18415.5
20-Dec-10,19770.02,20006.16,19711.12,19888.88,19635.9,19682.66,20077.64,19451.94,18430.01
21-Dec-10,19925.76,20090.84,19925.76,20060.32,19663.39,19732.81,20064.07,19471.25,18445.27
22-Dec-10,20118.82,20151.25,19931.31,20015.8,19780.24,19776.49,20055.54,19491.94,18459.76
23-Dec-10,20038.83,20076.08,19939.3,19982.88,19852.66,19809.46,20051.74,19513.41,18474.34
24-Dec-10,19911.46,20086.42,19880.36,20073.66,19894.24,19818.32,20045.26,19532.43,18489.14
27-Dec-10,20062.6,20190.13,20010.33,20028.93,19933.45,19823.72,20040.85,19552.02,18503.37
28-Dec-10,20056.47,20090.41,19981.76,20025.42,19987.9,19827.85,20028.57,19570.13,18517.6
29-Dec-10,20060.88,20274.2,20054.64,20256.03,20010.84,19830.79,20019.19,19588.66,18532.98
30-Dec-10,20274.12,20410.91,20274.12,20389.07,20063.29,19852.22,20017.2,19609.78,18547.93
31-Dec-10,20412.76,20552.03,20412.76,20509.09,20110.26,19898.39,20018.95,19630.79,18562.95
3-Jan-11,20621.61,20664.8,20531,20561.05,20180.73,19982.84,20027.06,19653.68,18578.08
4-Jan-11,20617.38,20651.21,20449.01,20498.72,20263.32,20052.98,20039.8,19678.59,18592.61
5-Jan-11,20509.95,20509.95,20243.95,20301.1,20324.04,20106.78,20045.81,19702.84,18606.99
6-Jan-11,20395.5,20425.85,20107.17,20184.74,20362.93,20140.24,20052.47,19724.18,18620.6
7-Jan-11,20163.85,20210.62,19629.22,19691.81,20385.69,20176.04,20052.43,19745.52,18631.21
10-Jan-11,19714.42,19720.43,19158.43,19224.12,20305.08,20164.5,20051.7,19761.95,18639.06
11-Jan-11,19279.77,19431.56,19003.6,19196.34,20138.66,20120.18,20045.42,19771.62,18646.45
12-Jan-11,19353.34,19574.63,19048.56,19534.1,19951.13,20062.58,20031.09,19779.04,18656.12
13-Jan-11,19492.3,19522.38,19136.27,19182.82,19804.42,20030.47,20014.37,19790.36,18664.36
14-Jan-11,19198.04,19447.82,18811.96,18860.44,19616.43,19977.13,19997.94,19798.09,18670.17
17-Jan-11,18911.43,19018.94,18779.38,18882.25,19410.62,19896.25,19974.68,19803.58,18674.88
18-Jan-11,18983.2,19120.62,18933.47,19092.05,19224.55,19819.81,19942.57,19810.61,18680.6
19-Jan-11,19153.31,19167.06,18898.56,18978.32,19138.87,19757.58,19902.35,19819.26,18685.62
20-Jan-11,18892.43,19100.26,18794.73,19046.54,19103.76,19672.4,19864.09,19829.06,18692.25
21-Jan-11,19007.08,19065.34,18932.4,19007.53,19082.36,19582.9,19826.61,19839.21,18697.59
24-Jan-11,19095.69,19194.46,18998.38,19151.28,19007.14,19482.8,19788.89,19849.57,18704.05
25-Jan-11,19227.42,19340.99,18949.44,18969.45,19002.63,19388.81,19751.52,19859.03,18709.76
27-Jan-11,19086.69,19086.69,18656.05,18684.43,19018.2,19286.86,19722.77,19866.34,18714.96
28-Jan-11,18708.62,18723.12,18235.45,18395.97,18989.94,19179.08,19699.02,19870.97,18718.96
31-Jan-11,18226.21,18395.09,18038.48,18327.76,18890.5,19059.83,19666.51,19869.33,18723.58
1-Feb-11,18425.18,18452.06,17982.17,18022.22,18797.57,18968.89,19637.13,19866.15,18726.37
2-Feb-11,18216.91,18306,18042.61,18090.62,18651.23,18888.77,19605.07,19859.71,18729.44
3-Feb-11,18113.73,18466.21,18064.61,18449.31,18520.25,18815.05,19573.81,19852.62,18733.8
4-Feb-11,18450.07,18542.2,17926.98,18008.15,18419.97,18742.73,19536.47,19845.03,18735.36
7-Feb-11,18135.02,18180.94,17977.01,18037.19,18282.64,18664.42,19511.62,19831.64,18736.81
8-Feb-11,18141.51,18141.51,17742.18,17775.7,18190.17,18609.54,19482.58,19816.99,18737.24
9-Feb-11,17723.99,17864.32,17508.35,17592.77,18101.56,18535.77,19456.97,19800.57,18738.29
10-Feb-11,17603.29,17636.88,17362.59,17463.04,17996.57,18435.82,19429.75,19780.55,18738.09
11-Feb-11,17519.13,17752.56,17295.62,17728.61,17916.68,18334.8,19393.5,19756.12,18738.94
14-Feb-11,17940.16,18227.62,17857.12,18202.2,17864.97,18246.94,19352.34,19733.39,18743
15-Feb-11,18260.08,18361.66,18050.48,18273.8,17829.67,18193.25,19309.91,19716,18748.65
16-Feb-11,18273.06,18358.84,18216.12,18300.9,17867.62,18134.75,19274.1,19700.13,18754.69
17-Feb-11,18345.12,18532.61,18233.79,18506.82,17905.29,18090.18,19240.24,19682.68,18762.25
18-Feb-11,18564.08,18690.97,18159.82,18211.52,18009.73,18078.34,19206.63,19666.58,18769.42
21-Feb-11,18238.54,18457.49,18082.66,18438.31,18098.13,18066.04,19178.07,19647.64,18774.93
22-Feb-11,18390.72,18457.9,18187.33,18296.16,18237.45,18073.41,19148.37,19632.46,18780.68
23-Feb-11,18233.77,18377.48,18150.01,18178.33,18318.53,18091.67,19132.29,19614.73,18785.57
24-Feb-11,18135.12,18135.12,17559.7,17632.41,18315.12,18097.52,19108.04,19592.07,18787.39
25-Feb-11,17775.08,17812.44,17469.97,17700.91,18223.49,18043.06,19077.77,19563.63,18790.91
28-Feb-11,17811.08,18296.53,17718.88,17823.4,18137.78,18022.58,19034.43,19536.57,18795.82
1-Mar-11,17982.28,18478.68,17964.39,18446.5,18040.15,18008.33,18995.49,19509.37,18803.63
3-Mar-11,18318.32,18603.57,18253.62,18489.76,18073.72,18053.05,18954.67,19490.68,18813.99
4-Mar-11,18622.7,18736.97,18448.69,18486.45,18081.07,18112.84,18925.82,19473.08,18823.77
7-Mar-11,18361.65,18361.65,18058.71,18222.67,18108.25,18181.07,18894.41,19454.54,18832.61
8-Mar-11,18277.34,18466.81,18266.62,18439.65,18114.59,18214.01,18863.82,19434.73,18842.42
9-Mar-11,18522.8,18583.3,18303.8,18469.95,18229.91,18229.84,18828.62,19412.25,18854.59
10-Mar-11,18430.84,18430.84,18261.26,18327.98,18339.77,18242.92,18795.94,19391.98,18864.25
11-Mar-11,18248.11,18368.43,18063.29,18174.09,18411.85,18244.72,18764.76,19374,18871.75
14-Mar-11,18167.1,18463.84,18155.43,18439.48,18372.94,18222.54,18730.81,19354.06,18879.59
15-Mar-11,18113.79,18326.33,17920.55,18167.64,18365.75,18237.74,18689.17,19338.62,18885.67
16-Mar-11,18263.68,18444.47,18263.68,18358.69,18320.21,18219.69,18650.18,19321.57,18894.56
17-Mar-11,18227.16,18354.27,18104.02,18149.87,18339.64,18223.86,18603.35,19302.56,18901.57
18-Mar-11,18251.18,18259.61,17849.53,17878.81,18298.24,18221.96,18559.3,19282.4,18905.83
21-Mar-11,17984.72,18007.73,17792.17,17839.05,18213.79,18238.39,18512.32,19258.15,18909.42
22-Mar-11,17929.09,18041.38,17878.8,17988.3,18143.95,18247.6,18463.88,19234.33,18915.42
23-Mar-11,17972.04,18218.28,17950.17,18206.16,18117.41,18258.59,18416.96,19214.16,18923.33
24-Mar-11,18286.42,18373.97,18269.32,18350.74,18084.07,18242.57,18382.89,19196.81,18931.75
25-Mar-11,18480.69,18858.3,18480.69,18815.64,18110.23,18233.3,18362.53,19179.99,18941.17
28-Mar-11,18799.71,19024.18,18799.57,18943.14,18175.51,18255.25,18345.62,19164.59,18950.52
29-Mar-11,18949.57,19226.21,18944.82,19120.8,18288.83,18303.28,18331.25,19150.57,18959.39
30-Mar-11,19178.77,19357.1,19178.77,19290.18,18466.26,18348.69,18326.46,19137.12,18968.73
31-Mar-11,19339.75,19575.16,19284.35,19445.22,18673.57,18403.37,18331.67,19121.09,18978.59
1-Apr-11,19463.11,19562.55,19382.35,19420.39,18881.7,18477.85,18339.83,19105.49,18987.56
4-Apr-11,19473.93,19729.6,19449.36,19701.73,19055.16,18560.94,18346.89,19091.17,18998.16
5-Apr-11,19731.38,19770.21,19523.54,19686.82,19248.16,18645.09,18355.73,19078.86,19007.17
6-Apr-11,19698.61,19811.14,19550.55,19612.2,19372.61,18746.37,18368.83,19066.97,19016.44
7-Apr-11,19620.88,19665.09,19537.02,19591.18,19468.19,18829.94,18382.42,19057.2,19025.57
8-Apr-11,19602.81,19697.21,19388.42,19451.45,19535.39,18926.02,18391.64,19051.55,19034.13
11-Apr-11,19382.91,19426.3,19242.59,19262.54,19558.43,19030.87,18404.07,19042.96,19042.53
13-Apr-11,19187.01,19737.33,19101.63,19696.86,19532.33,19125.77,18419.41,19036.94,19052.09
15-Apr-11,19670.07,19700.96,19337.12,19386.82,19571.83,19239.67,18436.74,19034.6,19061.31
18-Apr-11,19389.74,19649.22,19071.47,19091.17,19526.84,19318.38,18464.13,19032.61,19068.23
19-Apr-11,19091.78,19201.92,18976.19,19121.83,19441.75,19367.74,18491.42,19023.95,19076.25
20-Apr-11,19274.21,19484.77,19171.03,19470.98,19371.69,19388.16,18511.43,19018.25,19086.25
21-Apr-11,19582.5,19695.98,19530.5,19602.23,19354.52,19423.34,18524.88,19018.36,19097
25-Apr-11,19538.52,19697.49,19531.34,19584.31,19376.06,19455.44,18554.14,19021.2,19106.8
26-Apr-11,19596.32,19626.13,19306.92,19545.35,19422.03,19475.05,18585.44,19025.68,19117.12
27-Apr-11,19610.71,19633.63,19412.79,19448.69,19400.38,19481.72,18621.61,19027.08,19126.06
28-Apr-11,19532.85,19542.05,19265.92,19292.02,19409.22,19483.61,18660.66,19026.35,19133.32
29-Apr-11,19292.57,19356.5,19015.05,19135.96,19437.92,19456.3,18700.37,19020.78,19139.28
2-May-11,19224.05,19253.87,18954.76,18998.02,19439.93,19419.57,18731.64,19012.21,19144.32
3-May-11,18979.31,19024.95,18502.42,18534.69,19372.37,19378.63,18750.32,19002.52,19147.28
4-May-11,18558.33,18604.36,18339.53,18469.36,19219.86,19308.19,18764.8,18988.05,19150.07
5-May-11,18484.71,18569.21,18160.65,18210.58,19060.58,19242.72,18769.48,18973.4,19151.34
6-May-11,18289.78,18568.48,18271.68,18518.81,18869.9,19172.59,18768.73,18958.54,19154.27
9-May-11,18628.63,18643.58,18367.21,18528.96,18737.06,19094.05,18768.71,18951.31,19157.51
10-May-11,18564.95,18689.37,18429.06,18512.77,18628.05,19036.86,18770.32,18941.51,19160.18
11-May-11,18572.61,18622.44,18454.93,18584.96,18539.03,18998.3,18774.98,18929.72,19162.52
12-May-11,18525.32,18610.02,18314.34,18335.79,18480.02,18962.51,18781.66,18917.57,19163.54
13-May-11,18362.45,18724.54,18280.7,18531.28,18451.6,18886.83,18800.72,18904.45,19166.09
16-May-11,18492.68,18492.68,18319.88,18345.03,18460.45,18815.44,18813.41,18891.12,19167.42
17-May-11,18374.45,18435.8,18084.67,18137.35,18479.66,18732.82,18827.57,18875.68,19168.31
18-May-11,18177.32,18218.2,18020.79,18086.2,18425.16,18638.95,18825.54,18856.45,19168.78
19-May-11,18166.64,18198.45,18057.82,18141.4,18361.91,18548.12,18818.49,18837.15,19170.14
20-May-11,18199.96,18429.47,18161.38,18326.09,18308.86,18471.41,18810.49,18818.74,19171.36
